TransRisk Score,asian,black,hispanic,white
55.0,0.00043479010292322436,0.0003080730858533988,0.000449495061496758,0.004782829977011987
55.5,0.0001794834733761729,0.00022282435789592516,0.0002744291526524802,0.0026476306654226902
56.0,0.0003099756910080189,0.00021518333630729357,0.0004482046602222185,0.004248252155096152
56.5,0.00025572959870408073,0.00016797921012257292,0.000301919862455063,0.0026952187982979344
57.0,0.00037242734551428514,0.0001778977060639987,0.00046116837965016154,0.004356022989958651
57.5,0.0002041995163666029,0.00010760895195575576,0.00020737623664778996,0.0025723722648888533
58.0,0.00029762148473200906,0.00018655500622527578,0.00041904003623856946,0.004496533833889325
58.5,0.00025317202780794976,0.00014483583263234386,0.0002952827584553088,0.0030470374763047784
59.0,0.0003549450222013024,0.00024516141243401303,0.0003759746818649216,0.004446635949248316
59.5,0.00024083054760798544,0.00016164509505151012,0.0002625950741094262,0.0032350482958868124
60.0,0.00041356420993332496,0.0002642794264834733,0.0003926744921628195,0.004898071321908242
60.5,0.00022442514128552055,0.00011808260089328348,0.00024208339598930575,0.0023488482429905875
61.0,0.00020817175115747107,0.00019834214121978113,0.00027781716688276534,0.00377169317878461
61.5,0.00028527356027524406,0.00016011090895441164,0.00028453536295247,0.0036781243254778813
62.0,0.00028335827879439886,0.00017649774904947041,0.00032384373858114387,0.0036624424000591695
62.5,0.00041739849880629263,0.00017939628439330544,0.0003000061758484289,0.004001088380088729
63.0,0.00026889484856701406,0.00018538396675893995,0.0001866050810726712,0.003933562570488914
63.5,0.0003447502246983778,0.00019158226983292929,0.00032340492592722845,0.004311745054153304
64.0,0.0003325617057722104,0.00015567624525930846,0.000352722792759648,0.004433809114779336
64.5,0.0001624452738787875,0.00010328800142749216,0.0001913420390191711,0.002109301668233195
65.0,0.00034471477720051324,0.00013939134704687347,0.0003303559367786043,0.0042614109027647685
65.5,0.0001915180110648706,9.520267606868647e-05,0.00014404602749469724,0.0027162390761887247
66.0,0.00028377170101681474,0.00015029956302417527,0.00029979759478436225,0.004422220182502845
66.5,0.0002866697726540182,0.00010499462788786341,0.0002627580753968903,0.002474878847393269
67.0,0.00012084430684604869,7.518133848761603e-05,0.0001579725554054342,0.0023998825186842916
67.5,0.0004221451293807612,0.000258045951856084,0.00040373403337604655,0.005124991500199061
68.0,0.00011203230259016927,7.349623952150139e-05,0.00014429100373192797,0.0017102445958647682
68.5,0.00016202187681391012,9.564955629577124e-05,0.00016166085141885333,0.002306695067593576
69.0,0.0003554802453950388,0.00017106285089538538,0.0003525945274122817,0.005238686051771643
69.5,0.00020978915944566706,9.714024428350083e-05,0.00021326294979732852,0.003285873509129405
70.0,0.00023620746120300658,0.00011250974724831457,0.00020571279089928653,0.0030890452135951857
70.5,0.00017025679074141715,0.00014985324565167205,0.00020874466696264236,0.0032845175540946446
71.0,0.0001761155174688993,8.263669042531218e-05,0.00019108021356894188,0.0026148065127353337
71.5,0.00015085631215066444,9.782631995978682e-05,0.00015898856146717531,0.0023488482429905354
72.0,0.0003798904844222772,0.0001784908674093648,0.0003420588343621136,0.005592618260393798
73.0,0.0005024424374417363,0.0002401663634316091,0.00033009354743316396,0.006328209657488894
73.5,0.0001263463241279477,6.495667645330023e-05,0.00014092307838910835,0.0027963135709855734
74.0,0.00021803765649508006,0.00013885283036636485,0.0001689428717530346,0.003224468849588103
74.5,0.00030324881474646316,0.00019019848756015573,0.0003245859855169931,0.005705927287883279
75.0,0.00026346216826489324,0.0001946531650968784,0.00030892410834839734,0.005148840323257955
75.5,0.00023390233672513448,0.00011808260089329371,0.00020742096354019773,0.0035321109714918798
76.0,0.00018540094679902076,9.782631995977323e-05,0.0001630843689422451,0.003211194565740062
76.5,0.00023051244778708998,0.000154335199582708,0.00021779932385458556,0.004202417554568533
77.0,0.0006580168860724106,0.0002786131955717256,0.0005249718964278997,0.008130137980601953
78.0,0.0003921055416821271,0.0001973510135299801,0.000391414925153906,0.007750564209594238
78.5,0.0001680706935482965,5.60762907588514e-05,0.00014360144099007883,0.0032845175540945166
79.0,0.0002046428516592121,0.00011901671174260245,0.00020985619341079274,0.0047975038092471205
79.5,0.0002105873372779309,9.449516509907109e-05,0.00021117858969129028,0.003302744297005547
80.0,0.00024397931126362264,0.00016100033025451263,0.0002274040414505566,0.0042186033364663665
80.5,0.00023078582592725888,0.00020474779167486653,0.00023652002045424606,0.004584229133212888
81.0,0.00041996656940977467,0.00019198685829496903,0.00036322717426902503,0.008059700973247408
81.5,0.00022712255884904653,7.956909953174455e-05,0.00018336945406002386,0.0036255328633236837
82.0,0.00020441030296413672,9.449516509908601e-05,0.00015676326937083814,0.003547872927145604
82.5,0.0002489811650252978,0.0001259935534654331,0.00018583715892834648,0.0039147261785140094
83.0,0.0001976342708216797,0.0001154940906766557,0.0001669553085559322,0.0039595641478564455
83.5,0.00023825468665874592,0.00014000751148542434,0.0002202621619054014,0.005443135996546312
84.0,0.0003388479746339152,0.00015749194183181002,0.00032227689122453593,0.006378254725304026
84.5,0.00014535843766338668,0.00010499462788786341,0.00018583715892833444,0.0035486037988907335
85.0,0.00016650360083455876,0.0001154940906766557,0.00014360144099007883,0.003609205836790462
85.5,0.0003307544564563114,0.0002124537599030144,0.0003509320910861297,0.007326597661299877
86.0,0.0001623871435249239,8.804368796381277e-05,0.00014360144099007883,0.0042534416523079665
86.5,0.0002907168753267798,0.0001364930162542254,0.00026938632602604946,0.005138764002577643
87.0,0.00013549925385880453,8.742621985514659e-05,0.00010136572305181116,0.0030734008777988844
87.5,0.00029525932650376307,0.00014528083699792333,0.000244967164041902,0.006149703020579282
88.0,0.00015898579119433,4.199785115515431e-05,0.00012756135934610782,0.0030137026474100054
88.5,0.0002886613527271432,0.00011182058136345184,0.00021326294979733345,0.0060707328319586145
89.0,0.00019450642618413898,5.60762907588514e-05,0.00010136572305182317,0.0033199792121315734
89.5,0.00031541055650253347,0.0001224831670387,0.00024258463636332527,0.007037168604365896
90.0,0.0001627146690261884,6.578367117666256e-05,0.00014360144099007883,0.0037017613637051624
90.5,0.0001854164252550825,3.4618383768703624e-05,0.00015339414727310162,0.003518846606255605
91.0,0.00013173108413244337,3.1498388366362e-05,6.757714870121144e-05,0.0022322855492841183
91.5,0.00017715559590225657,6.2996776732724e-05,0.00011826001022712303,0.0035340140485239334
92.0,0.00022099684668092323,0.00012893477105448652,0.0002074995201844765,0.005277025760509703
93.0,0.0003526103653364191,0.00016799140462060233,0.0002703085948048578,0.007480435939133093
93.5,0.00028219055745629546,0.0001259935534654331,0.00026288253450800544,0.0064232847671711
94.0,0.0002193552262474971,0.00011884796411127417,0.00017761427578991387,0.0052905962525838035
94.5,0.0003742339680635218,0.00014200466483316778,0.0002964947399265839,0.008739439115021737
95.0,0.0002975432405033611,9.449516509907109e-05,0.00022903520968036724,0.006760950310920768
95.5,0.00011810373060150008,4.199785115515431e-05,0.0001098128666394791,0.002629301271212677
96.0,0.0003698953204857432,0.0001291091458442877,0.0002534143076295459,0.007065225918603132
96.5,9.993392589357995e-05,4.199785115515431e-05,5.913000511355551e-05,0.0019734163893691432
97.0,0.00027610977742433397,9.449516509908601e-05,0.00017011993274475683,0.004971509100634787
97.5,0.0003661632085666488,0.00014699247904301772,0.00027030859480484576,0.0069249247189158486
98.0,0.0004587875688750699,0.00023616520178656322,0.00034753962189195455,0.009515543255586437
98.5,0.00030352573250041825,6.2996776732724e-05,0.00018583715892833444,0.005138764002577664
99.0,0.00012718863295546658,4.1997851155139396e-05,8.447143587652331e-05,0.0022032615689109585
99.5,2.2712255884903363e-05,1.049946278879231e-05,1.689428717529986e-05,0.0005355765971261202
100.0,2.7254707061886617e-05,0.0,0.0,0.0001530218848931306
