TransRisk Score,asian,black,hispanic,white
19.5,0.0001317310841324474,0.0005564715278057089,0.00036322717426901907,0.0019892845036110916
20.0,0.0002589197170879124,0.003947798008583886,0.0017739001534068364,0.007957138014444367
20.5,0.00014081598648640908,0.0010394468160899088,0.0005237229024344008,0.0026013720431837368
21.0,0.00015444334001735158,0.0012599355346544353,0.0008193729280022052,0.003749036179882461
21.5,9.993392589358075e-05,0.0006929645440599343,0.00034633288709371915,0.002065795446057671
22.0,0.00016352824237131326,0.0009029537998356761,0.0005913000511356092,0.0032899705252029602
22.5,0.00013627353530942823,0.0006404672301160026,0.00045614575373318625,0.0023718392158439865
23.0,0.00013173108413244662,0.0008714554114693214,0.0005828529075479652,0.0029839267554166446
23.5,9.993392589358075e-05,0.0006929645440599343,0.0006926657741874322,0.0027543939280768944
24.0,0.0002452923635569699,0.0011969387579217113,0.0009545272254046282,0.004590656546794842
24.5,0.00011356127942452327,0.0006509666929047874,0.0005152757588467477,0.0027543939280768944
25.0,0.00014081598648640908,0.0008714554114693214,0.0007433486357133438,0.003442992410096118
25.5,9.539147471659993e-05,0.0006614661556935723,0.0004139100357949306,0.002295328273397421
26.0,0.00020895275414112237,0.0008924543370468911,0.0006588771998368267,0.0032899705252029602
26.5,0.0001998678517871615,0.0006404672301160026,0.0005913000511356092,0.003060437697863237
27.0,0.00021803765649508486,0.0008924543370468911,0.0008024786408269055,0.0045906565467948145
27.5,0.00013627353530942663,0.0006404672301160026,0.0005744057639603092,0.0026778829856303294
28.0,0.00022712255884904653,0.0008924543370468837,0.0007855843536515996,0.004361123719455092
28.5,0.0001680706935482949,0.0005879699161720709,0.000608194338310915,0.0027543939280768944
29.0,0.0002998017776807415,0.0009134532626244683,0.0009122915074663725,0.005585298798600382
29.5,0.0001044763770705616,0.0003884801231851214,0.0004476986101455363,0.0032899705252029602
30.0,0.00025891971708791317,0.0007559613207926583,0.0006588771998368267,0.004055079949668749
30.5,0.00020441030296414154,0.0005039742138617623,0.0003547800306813691,0.0026778829856303294
31.0,0.00037248099651243644,0.0007769602463702428,0.0008024786408268995,0.004820189374134565
31.5,0.00017715559590225657,0.0004094790487626912,0.00046459289732084225,0.0027543939280768944
32.0,0.00019078294943319826,0.00065096669290478,0.0006842186305997763,0.003749036179882461
32.5,0.00025437726591093316,0.00048297528828420745,0.0005828529075479652,0.0031369486403098022
33.0,0.0002498348147339515,0.0005774704533832786,0.0005152757588467477,0.003978569007222183
33.5,0.0001816980470792366,0.0005564715278057089,0.0005152757588467477,0.0030604376978632104
34.0,0.00028617442414979817,0.0005564715278057089,0.0005744057639603092,0.004131590892115369
34.5,0.00017715559590225657,0.0005039742138617772,0.0005406171896097036,0.0037490361798824335
35.0,0.00035885364298149315,0.0008399570231029521,0.0007771372100639496,0.005585298798600382
35.5,0.00015898579119433322,0.00026248656971967344,0.0003716743178566689,0.0019892845036111055
36.0,0.00030888668003470316,0.0006614661556935723,0.0007855843536515996,0.0057383206834935386
36.5,0.00015444334001735158,0.00029398495808603543,0.0003294385999184133,0.002524861100737144
37.0,0.0004042781547513031,0.0007979591719478125,0.0009122915074663725,0.005891342568386724
37.5,0.00013627353530942823,0.0003044844208748128,0.00028720288198015766,0.0026013720431837094
38.0,0.0003861083500433781,0.0007559613207926583,0.000853161502352811,0.0057383206834935386
38.5,0.00012264618177848494,0.0003254833464523974,0.0002703085948048518,0.002295328273397394
39.0,0.0003861083500433798,0.0005564715278057089,0.0007095600613627322,0.005049722201474343
39.5,9.539147471659993e-05,0.00024148764414210372,0.00023652002045424606,0.0018362626187179475
40.0,0.00022712255884904653,0.0003884801231851065,0.00045614575373318625,0.004055079949668776
40.5,0.00021803765649508486,0.00045147689991784546,0.0003547800306813691,0.0029839267554165904
41.0,0.00031342913121168317,0.0005564715278057089,0.0005744057639603092,0.004437634661901712
41.5,0.0001453584376633899,0.0002204887185645191,0.0003040971691554575,0.0020657954460576436
42.0,0.00029980177768074314,0.0005984693789608631,0.0006504300562491767,0.0048967003165811575
42.5,0.0001953254006101799,0.0003884801231851214,0.0003885686050319748,0.0029074158129700793
43.0,0.00026800461944187325,0.0005459720650169165,0.000599747194723265,0.004743678431687973
43.5,0.0002452923635569699,0.0002834854952972431,0.00035478003068136306,0.0029839267554166446
44.0,0.0003497687406275331,0.0005669709905945011,0.0007095600613627382,0.004743678431687973
44.5,0.0002770895217958365,0.00036748119760753685,0.00046459289732083623,0.004284612777008526
45.0,0.00025891971708791317,0.0003884801231851214,0.0005406171896097036,0.003749036179882461
45.5,0.0002998017776807399,0.0003884801231851065,0.00046459289732083623,0.004055079949668776
46.0,0.0003043442288577231,0.00039897958597391375,0.0005068286152591038,0.004361123719455092
46.5,0.00025437726591093316,0.00019948979298694942,0.0002872028819801456,0.0028309048705234597
47.0,0.0003997357035743198,0.0004724758254954151,0.0006419829126615267,0.005814831625940104
47.5,0.00024074991237998985,0.0002204887185645191,0.00028720288198015766,0.0025248611007371987
48.0,0.00036793854533545637,0.00039897958597389884,0.0005828529075479592,0.0059678535108332355
48.5,0.0001998678517871599,0.0002099892557757417,0.0003125443127431134,0.003060437697863264
49.0,0.00024074991237998985,0.00029398495808603543,0.0003885686050319688,0.003596014294989276
49.5,0.0002452923635569699,0.0002729860325084657,0.0003801214614443249,0.003672525237435841
50.0,0.0003315989359196098,0.00037798066039632913,0.0005068286152590918,0.004667167489241408
50.5,0.0001816980470792366,0.00019948979298694942,0.00025341430762955793,0.002295328273397448
51.0,0.0003861083500433798,0.0003149838836636051,0.000489934328083792,0.004284612777008472
51.5,0.00022258010767206327,0.00019948979298694942,0.00033788574350605724,0.0032899705252029602
52.0,0.00039519325239734305,0.0002309881813533114,0.0004814871844961481,0.004437634661901712
52.5,0.0002907168753267798,0.00024148764414210372,0.00042235717938258056,0.0030604376978632104
53.0,0.00039519325239733985,0.0003149838836636051,0.00046459289732083623,0.004284612777008472
53.5,0.00036793854533545637,0.00029398495808603543,0.00036322717426901305,0.003825547122329026
54.0,0.00041336305710526315,0.00030448442087482777,0.000489934328083804,0.004820189374134592
54.5,0.00024074991237998985,0.00014699247904301772,0.00026186145121718987,0.002295328273397448
55.0,0.00045424511769809306,0.00037798066039632913,0.0005068286152591038,0.005049722201474288
55.5,0.0001862404982562166,0.0002309881813533114,0.00031254431274310143,0.0028309048705234597
56.0,0.00032251403356564645,0.00026248656971967344,0.0004814871844961481,0.004514145604348277
56.5,0.00026800461944187645,0.00019948979298694942,0.0003294385999184133,0.0028309048705234597
57.0,0.0003861083500433798,0.0002309881813533114,0.0005068286152590918,0.004667167489241408
57.5,0.00022712255884904653,0.0001154940906766557,0.0002787557383925017,0.0027543939280768944
58.0,0.0003043442288577199,0.0002099892557757417,0.0004730400409084921,0.004743678431688028
58.5,0.00025891971708791317,0.0001679914046205874,0.00032099145633076936,0.003213459582756395
59.0,0.0003815658988663997,0.00028348549529725806,0.0004054628922072687,0.004743678431687973
59.5,0.00025437726591093316,0.0001784908674093648,0.0003040971691554575,0.003366481467649525
60.0,0.0004315328618131865,0.0003254833464523974,0.00046459289732084816,0.005126233143920907
60.5,0.0002362074612030098,0.000125993553465448,0.00026186145121718987,0.0024483501582905787
61.0,0.00022712255884904653,0.0002204887185645191,0.0003125443127431134,0.0039020580647755915
61.5,0.0002861744241497966,0.00018899033019817202,0.00029565002556780157,0.003825547122329026
62.0,0.00029525932650376307,0.00019948979298694942,0.00034633288709372517,0.003825547122329026
62.5,0.00043607531299016646,0.0002099892557757417,0.00033788574350605724,0.004131590892115342
63.0,0.0002816319729728198,0.0002099892557757417,0.00022807287686660215,0.004131590892115342
63.5,0.00035885364298149315,0.0002309881813533114,0.0003716743178566689,0.004514145604348277
64.0,0.00035885364298149315,0.0001784908674093797,0.0003885686050319688,0.004667167489241408
64.5,0.00016352824237131326,0.0001259935534654331,0.00020273144610364634,0.002142306388504263
65.0,0.00036339609415847636,0.00014699247904301772,0.00036322717426901305,0.004437634661901657
65.5,0.00020895275414111998,0.000125993553465448,0.00015204858457773475,0.0028309048705234597
66.0,0.0002952593265037599,0.00015749194183181002,0.0003294385999184133,0.004590656546794842
66.5,0.0002907168753267798,0.00010499462788786341,0.00027030859480484576,0.0025248611007371987
67.0,0.00012718863295546658,8.39957023102937e-05,0.0001689428717530346,0.0024483501582905245
67.5,0.00046333002005205314,0.0002729860325084657,0.0004308043229702245,0.005355765971260659
68.0,0.00011810373060150652,7.349623952150139e-05,0.00015204858457773475,0.0017597516762713826
68.5,0.0001680706935482965,0.00010499462788787832,0.0001689428717530346,0.002371839215843959
69.0,0.0003633960941584732,0.0001784908674093648,0.0003716743178566689,0.005432276913707223
69.5,0.00022712255884904653,0.00010499462788787832,0.00022807287686659014,0.003366481467649525
70.0,0.00023620746120300658,0.0001364930162542254,0.00022807287686660215,0.003136948640309775
70.5,0.0001816980470792398,0.00015749194183181002,0.00022807287686659014,0.003366481467649634
71.0,0.00018169804707923338,0.00010499462788786341,0.00020273144610363436,0.002677882985630275
71.5,0.0001635282423713197,0.00010499462788787832,0.00017739001534069056,0.0024483501582905245
72.0,0.0004088206059282799,0.0001784908674093648,0.0003716743178566689,0.0057383206834935386
73.0,0.0005223818853528097,0.00028348549529725806,0.0003547800306813691,0.00650343010795941
73.5,0.00012718863295546658,8.39957023102937e-05,0.0001604957281653787,0.002907415812970025
74.0,0.00021803765649508006,0.00014699247904301772,0.0001689428717530346,0.003289970525203015
74.5,0.0003225140335656497,0.00019948979298694942,0.00036322717426901305,0.00581483162594005
75.0,0.00026346216826489324,0.0002204887185645191,0.0003209914563307574,0.005279255028814147
75.5,0.00024529236355696663,0.000125993553465448,0.00021117858969129028,0.003596014294989276
76.0,0.00018624049825622307,0.00010499462788786341,0.00017739001534069056,0.003289970525202906
76.5,0.00023620746120300658,0.00016799140462060233,0.00022807287686659014,0.004284612777008526
77.0,0.0007086223836090263,0.00029398495808603543,0.0005575114767850034,0.008339692726677303
78.0,0.0003997357035743198,0.0002204887185645191,0.0004139100357949366,0.007880627071997801
78.5,0.0001680706935482965,6.2996776732724e-05,0.00014360144099007883,0.003366481467649525
79.0,0.00021803765649508646,0.000125993553465448,0.00022807287686659014,0.0048967003165811575
79.5,0.00022258010767206327,9.449516509907109e-05,0.00021117858969129028,0.003366481467649525
80.0,0.0002498348147339499,0.00016799140462060233,0.0002534143076295459,0.004284612777008526
80.5,0.0002316650100260298,0.0002204887185645191,0.00023652002045424606,0.004667167489241408
81.0,0.00043153286181318976,0.00019948979298694942,0.00036322717426902503,0.008186670841784064
81.5,0.00022712255884904653,9.449516509908601e-05,0.00019428430251597838,0.003672525237435895
82.0,0.00020441030296413672,9.449516509908601e-05,0.0001604957281653787,0.003596014294989276
82.5,0.00024983481473395635,0.0001259935534654331,0.00018583715892834648,0.003978569007222156
83.0,0.00020441030296413672,0.0001154940906766557,0.00017739001534067855,0.004055079949668776
83.5,0.0002452923635569731,0.00014699247904301772,0.00022807287686659014,0.005508787856153789
84.0,0.00034522628945055306,0.00015749194183181002,0.0003294385999184133,0.00650343010795941
84.5,0.00014535843766338668,0.00010499462788786341,0.00018583715892833444,0.003596014294989276
85.0,0.0001680706935482965,0.0001154940906766557,0.00014360144099007883,0.003672525237435895
85.5,0.00033159893591960327,0.00022048871856453404,0.0003547800306813691,0.007421561417318302
86.0,0.0001680706935482965,9.449516509908601e-05,0.00014360144099007883,0.004284612777008418
86.5,0.0002907168753267798,0.0001364930162542254,0.00028720288198015766,0.005202744086367527
87.0,0.00013627353530942663,9.449516509908601e-05,0.00010136572305181116,0.003136948640309775
87.5,0.00029525932650376307,0.0001679914046205874,0.000244967164041902,0.006197386338173039
88.0,0.00015898579119433,4.199785115515431e-05,0.00013515429740242288,0.003060437697863264
88.5,0.00029525932650376307,0.0001259935534654331,0.00022807287686659014,0.006197386338173039
89.0,0.00019532540061017667,6.2996776732724e-05,0.00010136572305182317,0.003366481467649525
89.5,0.0003270564847426265,0.0001364930162542254,0.0002534143076295459,0.007115517647531932
90.0,0.0001635282423713197,7.349623952151633e-05,0.00014360144099007883,0.003749036179882515
90.5,0.0001862404982562166,4.1997851155139396e-05,0.0001604957281653787,0.003596014294989276
91.0,0.00013173108413244337,3.1498388366362e-05,6.757714870121144e-05,0.002295328273397394
91.5,0.00017715559590225657,6.2996776732724e-05,0.00011826001022712303,0.003596014294989276
92.0,0.00022258010767206975,0.0001364930162542254,0.00021117858969129028,0.005355765971260659
93.0,0.0003633960941584732,0.00016799140462060233,0.0002703085948048578,0.007574583302211432
93.5,0.0002861744241497966,0.0001259935534654331,0.00027030859480484576,0.006503430107959301
94.0,0.00022712255884904653,0.000125993553465448,0.00018583715892833444,0.005355765971260659
94.5,0.0003815658988663997,0.00015749194183181002,0.0003040971691554695,0.008875269323803423
95.0,0.0003043442288577231,9.449516509907109e-05,0.00023652002045423408,0.006809473877745561
95.5,0.00011810373060150008,4.199785115515431e-05,0.0001098128666394791,0.0026778829856303832
96.0,0.00037248099651243963,0.0001364930162542254,0.0002534143076295459,0.007115517647531932
96.5,9.993392589357995e-05,4.199785115515431e-05,5.913000511355551e-05,0.0019892845036111324
97.0,0.0002816319729728198,9.449516509908601e-05,0.00017739001534069056,0.005049722201474288
97.5,0.00036793854533545637,0.00014699247904301772,0.00027030859480484576,0.007039006705085421
98.0,0.0004587875688750699,0.00025198710693088115,0.0003547800306813691,0.009563867805822565
98.5,0.0003043442288577231,6.2996776732724e-05,0.00018583715892833444,0.005202744086367527
99.0,0.00012718863295546658,4.1997851155139396e-05,8.447143587652331e-05,0.0022188173309507743
99.5,2.2712255884903363e-05,1.049946278879231e-05,1.689428717529986e-05,0.0005355765971261202
100.0,2.7254707061886617e-05,0.0,0.0,0.0001530218848931306
